155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
224 8 344
109 489 202
195 485 93
343 23 87
314 3 448
200 458 118
80 296 298
281 89 298
9 157 472
122 38 292
164 141 211
53 268 47
44 262 57
237 259 23
141 229 178
16 35 290
42 288 106
40 242 64
148 146 105
290 129 70
50 6 201
93 248 129
23 84 154
156 140 166
176 131 208
144 39 26
223 137 238
218 282 129
41 33 215
139 258 204
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
422 446 6
30 413 168
400 91 262
155 410 359
124 37 48
483 95 41
102 350 291
336 374 20
96 21 348
199 168 484
281 234 53
499 418 438
400 288 127
467 228 393
148 483 307
421 310 117
313 14 309
116 435 451
100 249 19
56 298 303
