48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
5 6 7
6 8 6
6 7 5
6 4 6
5 3 7
4 0 3
-4 0 2
8 5 2
4 5 6
3 0 3
8 5 2
-2 0 0
2 0 0
0 2 0
0 -2 0
0 0 2
0 0 -2
4 0 3
-4 0 2
8 5 2
4 5 6
5 0 2
2 6 2
6 2 4
5 0 0
5 2 0
2 3 0
4 2 0
35 190 1
288 106 1
442 264 1
446 305 1
229 370 1
6 101 1
48 129 1
84 454 1
340 466 1
431 308 1
439 126 1
37 38 1
82 429 1
333 115 1
158 204 1
477 306 1
386 21 1
424 72 1
329 277 1
97 12 1
290 161 1
355 267 1
74 31 1
350 150 1
224 466 1
107 191 1
337 457 1
253 383 1
409 209 1
221 88 1
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
48 60 30
48 20 30
48 80 30
48 60 10
48 60 90
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
486 290 161
136 355 267
155 74 31
52 350 150
441 224 466
430 107 191
7 337 457
287 253 383
445 409 209
258 221 88
191 295 242
27 36 291
204 2 153
292 82 21
116 218 95
47 126 71
138 69 112
167 199 235
294 203 111
122 33 273
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
316 35 190
342 288 106
40 442 264
148 446 305
390 229 370
350 6 101
393 48 129
123 84 454
256 340 466
376 431 308
444 439 126
323 37 38
118 82 429
41 333 115
139 158 204
430 477 306
173 386 21
245 424 72
270 329 277
73 97 12
